,Unnamed: 0,text,label,clean_tweet,English,hindi,sentiment
60,60,QAUM KO BEWAQOOF BANANEY K SAU TAREEQON MEIN PEHLA NUMBER IS DRAMAY KA HOGA FREINDLY PATHEECHER MATCHES KO CRICKET KI BAHALI KA NAAM DE DIYA,0,qaum ko bewaqoof bananey k sau tareeqon mein pehla number is dramay ka hoga freindly patheecher matches ko cricket ki bahali ka naam de diya,qaum ko bewaqoof banaye k sau tareeqon mein first number is drama ka hoga freindly patheacher matches ko cricket ki restoration ka naam de diya,क़ौम को बेवकूफ़ बनाने के लिए सौ तरीक़ों में पहला नंबर है ड्रामा का होगा फ्रींडली पाथेचर मैच को क्रिकेट की बहाली का नाम दिया,No_sarcasm
61,61,"Batao ek taraf Congress Ram Rahim ke liye BJP ko kos rahi hai, dusri taraf  politics ke Ram Rahim, Lalu  ke saath manch share kar rahi hai.",0,batao ek taraf congress ram rahim ke liye bjp ko kos rahi hai dusri taraf politics ke ram rahim lalu ke saath manch share kar rahi hai,"tell me, on one side congress is cursing bjp for ram rahim, on the other side it is sharing the stage of politics with ram rahim lalu.","''बताओ, एक तरफ कांग्रेस राम रहीम के लिए बीजेपी को कोस रही है तो दूसरी तरफ राम रहीम लालू के साथ राजनीति का मंच साझा कर रही है.''",No_sarcasm
62,62,Rastra Ke Liye Unhone Jo Kiya Wo Koi Bollywood Actor Nahi Kiya... Nagrikta Par Sawaal Kyo? Wo Hamare Liye Nationalist Hi Rahenge..,0,rastra ke liye unhone jo kiya wo koi bollywood actor nahi kiya nagrikta par sawaal kyo wo hamare liye nationalist hi rahenge,"whatever he did for the nation, what bollywood actor did for the citizens, why did he remain a nationalist for us?","""उन्होंने देश के लिए जो किया, बॉलीवुड अभिनेता ने नागरिकों के लिए जो किया, वह हमारे लिए राष्ट्रवादी क्यों बने रहे?""",No_sarcasm
63,63,Bhutto ko maray 50 saal hogaye lakin ajj bhi bhutto kay pottat/nawasay bhutto k naam per vote le raye hain RIP politics #ChiniotBhuttoKa,0,bhutto ko maray saal hogaye lakin ajj bhi bhutto kay pottatnawasay bhutto k naam per vote le raye hain rip politics chiniotbhuttoka,"you may have killed bhutto, but even today bhutto's potratnawasayers are voting for bhutto's name. rip politics chiniot bhuttoka.","""आपने भले ही भुट्टो को मार दिया हो, लेकिन आज भी भुट्टो के राजनेता भुट्टो के नाम पर वोट कर रहे हैं। आरआईपी पॉलिटिक्स चिनिओत भुट्टोका।""",No_sarcasm
64,64,Maiden shabash bas ab aisay he khelo -.- #Sarcasm,1,maiden shabash bas ab aisay khelo sarcasm,maiden shabash bas aisay khelo sarcasm,Maiden shabash bas aisay khelo Sarcasm,sarcasm
65,65,"#Reliance Arey Aap ki company ki advertisement kum ho gai ?Aisa mat kariyo,aap thode aur lutt lo aam janta ko lekin top par raho #irony #pun",1,reliance arey aap ki company ki advertisement kum ho gai aisa mat kariyo aap thode aur lutt lo aam janta ko lekin top par raho irony pun,"reliance are you, where will the advertisement of your company go? don't do this, you will spoil the public but remain on the top. irony pun.","""रिलायंस क्या आप, आपकी कंपनी का विज्ञापन कहां जाएगा? ऐसा मत करें, आप जनता को बर्बाद कर देंगे लेकिन शीर्ष पर बने रहेंगे। व्यंग्यात्मक वाक्य।""",sarcasm
66,66,Main bachata raha deemak se ghar apna..aur kuch kursi ke keedey poora desh khaa gaye.. :/ #Pappu #irony #maunibaba #India,1,main bachata raha deemak se ghar apna aur kuch kursi ke keedey poora desh khaa gaye pappu irony maunibaba india,"i am saving my house and my chair from deemak, the poor country is eating gaye pappu irony maunibaba india","""मैं अपना घर और अपनी कुर्सी बचा रहा हूँ दीमक से, बेचारा देश खा रहा है गए पप्पू विडम्बना मौनीबाबा इंडिया""",sarcasm
67,67,"Marcos Trescothick Ka Summer Set Se Muhaida, Meri Bhook Khuwaish & Jazba Bilkul Usi Tarah Mazboot Hai Jab Maine Cricket Ka Aaghaz Kiya Tha.",0,marcos trescothick ka summer set se muhaida meri bhook khuwaish jazba bilkul usi tarah mazboot hai jab maine cricket ka aaghaz kiya tha,marco trescothick's summer set brought me a feeling of excitement in the same way as when i started cricket.,"मार्को ट्रेस्कोथिक के ग्रीष्मकालीन सेट ने मुझे उसी तरह उत्साह की अनुभूति दी, जैसे जब मैंने क्रिकेट शुरू किया था।",No_sarcasm
68,68,5th ODI :10 number jersey pehen ne se tendulkar ban jate to baat hi kuch aur thi . #IndvsSL @SPN_Cricket,0,th odi number jersey pehen ne se tendulkar ban jate baat hi kuch aur thi indvssl,"by wearing the odi number jersey, tendulkar won the match and won the indvssl.","""तेंदुलकर ने वनडे नंबर की जर्सी पहनकर मैच जीता और IndvsSL जीता।""",No_sarcasm
69,69,Tuje acchse janta hu. Tuje kabhi profit nahi hota he tip me par loss pakka hota he. Cricket insider ki bahot tarif karta tha na to ja US ko,0,tuje acchse janta hu tuje kabhi profit nahi hota tip par loss pakka hota cricket insider ki bahot tarif karta tha na ja us ko,you had better know that you would never make a profit but you would make a loss at the end of the day.,आप बेहतर जानते थे कि आप कभी भी लाभ नहीं कमाएंगे लेकिन दिन के अंत में आपको नुकसान ही होगा।,No_sarcasm
70,70,Kam se kam Jai shree ram keh k jaan to bach jaati hai..... Kahi allah hu akhbar keh k jaane le li jaati hai.....,1,kam se kam jai shree ram keh k jaan bach jaati hai kahi allah hu akhbar keh k jaane le li jaati hai,"as little as possible, jai shree ram's life is kept alive; where allah's newspaper is kept alive.","""जहाँ तक हो सके, जय श्री राम का ज़िंदा रखा जाता है; जहाँ अल्लाह का अख़बार ज़िंदा रखा जाता है।""",sarcasm
71,71,@kamaalrkhan Bhai Jann Prabhas bhi hona chaiye is list main usne bollywood 2rs. ppl ke maa bhen ek kardi hai,0,bhai jann prabhas bhi hona chaiye list main usne bollywood rs ppl ke maa bhen ek kardi hai,bhai jann prabhas should also be in the list of us bollywood rs ppl's mother daughter is a card.,भाई जान प्रभास को भी हम बॉलीवुड आरएस पीपीएल की मां बेटी की लिस्ट में एक कार्ड होना चाहिए।,No_sarcasm
72,72,Dar chutiya hai ye bhi. Bachche mar gaye aur isse politics sujh rahi hai.,0,dar chutiya hai ye bhi bachche mar gaye aur isse politics sujh rahi hai,it is interesting that these children also died and this is a matter of politics.,दिलचस्प बात ये है कि ये बच्चे भी मर गए और ये राजनीति का मामला है.,No_sarcasm
73,73,Golden Era of bollywood 2010-2016 Now end... Jisme film or star ke naam pe kuch bhi chal jata.. ab nahi chalega.. Achha lao nahi to jao..,0,golden era bollywood now end jisme film star ke naam pe kuch bhi chal jata ab nahi chalega achha lao nahi jao,"golden era bollywood now end in the name of a film star, even a small thing will not work, achha lao nahi jao","""बॉलीवुड का स्वर्ण युग अब ख़त्म, फिल्म स्टार के नाम पर छोटी सी बात भी नहीं चलेगी, अच्छा लाओ नहीं जाओ""",No_sarcasm
74,74,"Bhai ji ye jo aapne itni badi baat kahi hai wo triple talaq pe q ni kha tha. Wo bhi to ek tarah ka julm hi tha,aapne awaj q ni uthaya",0,bhai ji ye jo aapne itni badi baat kahi hai wo triple talaq pe q ni kha tha wo bhi ek tarah ka julm hi tha aapne awaj q ni uthaya,"brother, you who said such a big thing that you did not speak on triple talaq is also a kind of oppression that you did not speak.","""भाई, आपने इतनी बड़ी बात कही कि तीन तलाक पर नहीं बोले, ये भी एक तरह का जुल्म है कि आप नहीं बोले।""",No_sarcasm
75,75,#childkillersarkar lagata hai koi minority aur dalit nai dead kia.Aisa hota to pura vipaksh aaj road pae hota.Phr vote politics chalu hota.,0,childkillersarkar lagata hai koi minority aur dalit nai dead kia aisa hota pura vipaksh aaj road pae hota phr vote politics chalu hota,"childkillers sarkar is saying that every minority and dalit is dead, this is how complete opposition is on the road today, phr vote politics is going on","""बाल हत्यारी सरकार कह रही है कि हर अल्पसंख्यक और दलित मर गया है, इस तरह पूरा विपक्ष आज सड़क पर है, Phr वोट की राजनीति चल रही है""",No_sarcasm
